Export data from the tables of Geonames:
alternateName	alternateName	geonameid	name	latitude	longitude	country	fcode	population	timezone	alternatenames
IBM	KIBM	5696733	Kimball Municipal Airport-Robert E Arraj Field	41.1880400	-103.6777200	US	AIRP	0	America/Denver	IBM,KIBM
MCK	KMCK	5697396	McCook Municipal Airport	40.2061100	-100.5921000	US	AIRP	0	America/Chicago	KMCK,MCK
VTN	KVTN	5697591	Miller Field	42.8575100	-100.5476300	US	AIRP	0	America/Chicago	KVTN,VTN
LBF	KLBF	5697957	North Platte Regional Airport	41.1258300	-100.6873700	US	AIRP	0	America/Chicago	KLBF,LBF
OGA	KOGA	5699436	Searle Airport	41.1194400	-101.7693400	US	AIRP	0	America/Denver	KOGA,OGA
SNY	KSNY	5699564	Sidney Municipal Airport	41.1011000	-102.9857600	US	AIRP	0	America/Denver	KSNY,SNY
BFF	KBFF	5700615	Western Nebraska Regional Airport	41.8741300	-103.6005000	US	AIRP	0	America/Denver	BFF,KBFF
LOL	KLOL	5703217	Derby Field	40.0679700	-118.5626500	US	AIRP	0	America/Los_Angeles	KLOL,LOL
EKO	KEKO	5703691	Elko Municipal Airport-J C Harris Field	40.8221400	-115.7947900	US	AIRP	0	America/Los_Angeles	EKO,KEKO
WMC	KWMC	5710371	Winnemucca Municipal Airport	40.8957400	-117.8051300	US	AIRP	0	America/Los_Angeles	KWMC,WMC
UAO	KUAO	5711912	Aurora State Airport	45.2540100	-122.7637100	US	AIRP	0	America/Los_Angeles	KUAO,UAO
BKE	KBKE	5712208	Baker Municipal Airport	44.8376500	-117.8096600	US	AIRP	0	America/Los_Angeles	BKE,KBKE
BOK	KBOK	5715909	Brookings State Airport	42.0745600	-124.2900900	US	AIRP	0	America/Los_Angeles	BOK,KBOK
BNO	KBNO	5716842	Burns Municipal Airport	43.5921000	-118.9549300	US	AIRP	0	America/Los_Angeles	BNO,KBNO
CZK	KCZK	5718136	Cascade Locks-Stevenson State Airport	45.6665100	-121.8886900	US	AIRP	0	America/Los_Angeles	CZK,KCZK
AST	KAST	5719409	Clatsop County Airport	46.1581600	-123.8795900	US	AIRP	0	America/Los_Angeles	AST,KAST
CVO	KCVO	5720730	Corvallis Municipal Airport	44.4979800	-123.2879800	US	AIRP	0	America/Los_Angeles	CVO,KCVO
HRI	KHRI	5731078	Hermiston Municipal Airport	45.8279100	-119.2602900	US	AIRP	0	America/Los_Angeles	HRI,KHRI
LMT	KLMT	5735117	Kingsley Field	42.1576500	-121.7341700	US	AIRP	0	America/Los_Angeles	KLMT,LMT
LGD	KLGD	5735541	La Grande Municipal Airport	45.2893000	-118.0060500	US	AIRP	0	America/Los_Angeles	KLGD,LGD
LKV	KLKV	5735649	Lake County-Lakeview Airport	42.1665500	-120.4052400	US	AIRP	0	America/Los_Angeles	KLKV,LKV
EUG	KEUG	5738736	Mahlon Sweet Field	44.1235000	-123.2119700	US	AIRP	0	America/Los_Angeles	EUG,KEUG
MMV	KMMV	5739932	McMinnville Municipal Airport	45.1944400	-123.1359400	US	AIRP	0	America/Los_Angeles	KMMV,MMV
SLE	KSLE	5739962	McNary Field	44.9098400	-123.0017600	US	AIRP	0	America/Los_Angeles	KSLE,SLE
MFR	KMFR	5740108	Rogue Valley International-Medford Airport	42.3720700	-122.8719800	US	AIRP	0	America/Los_Angeles	KMFR,MFR
ONP	KONP	5742751	Newport Municipal Airport	44.5798400	-124.0581700	US	AIRP	0	America/Los_Angeles	KONP,ONP
OTH	KOTH	5742977	Southwest Oregon Regional Airport	43.4170600	-124.2437300	US	AIRP	0	America/Los_Angeles	KOTH,OTH
ONO	KONO	5744172	Ontario Municipal Airport	44.0212700	-117.0132200	US	AIRP	0	America/Boise	KONO,ONO
PFC	KPFC	5744637	Pacific City State Airport	45.1998300	-123.9623400	US	AIRP	0	America/Los_Angeles	KPFC,PFC
PDT	KPDT	5745389	Pendleton Municipal Airport	45.6943000	-118.8416600	US	AIRP	0	America/Los_Angeles	KPDT,PDT
PDX	KPDX	5746563	Portland International Airport	45.5887200	-122.5975000	US	AIRP	0	America/Los_Angeles	KPDX,PDX
HIO	KHIO	5746578	Portland-Hillsboro Airport	45.5403900	-122.9498300	US	AIRP	0	America/Los_Angeles	HIO,KHIO
TTD	KTTD	5746579	Portland-Troutdale Airport	45.5492900	-122.3981500	US	AIRP	0	America/Los_Angeles	KTTD,TTD
RDM	KRDM	5748654	Roberts Field-Redmond Municipal Airport	44.2540100	-121.1497500	US	AIRP	0	America/Los_Angeles	KRDM,RDM
REO	KREO	5749253	Rome State Airport	42.5832200	-117.8843200	US	AIRP	0	America/Boise	KREO,REO
RBG	KRBG	5749363	Roseburg Municipal Airport	43.2387300	-123.3556300	US	AIRP	0	America/Los_Angeles	KRBG,RBG
SUO	KS21	5755338	Sunriver Airport	43.8763300	-121.4530600	US	AIRP	0	America/Los_Angeles	KS21,SUO
SPF	KSPF	5762871	Black Hills Airport	44.4797100	-103.7807600	US	AIRP	0	America/Denver	KSPF,SPF
EFC	KEFC	5763222	Bus Field	44.6833200	-103.8671500	US	AIRP	0	America/Denver	EFC,KEFC
MBG	KMBG	5767175	Mobridge Municipal Airport	45.5499900	-100.4004100	US	AIRP	0	America/Chicago	KMBG,MBG
PHP	KPHP	5767898	Philip Municipal Airport	44.0480400	-101.5990300	US	AIRP	0	America/Denver	KPHP,PHP
PIR	KPIR	5767923	Pierre Municipal Airport	44.3824800	-100.2859600	US	AIRP	0	America/Chicago	KPIR,PIR
RAP	KRAP	5768239	Rapid City Regional Airport	44.0444300	-103.0565700	US	AIRP	0	America/Denver	Aeropuerto Regional de Rapid City,KRAP,RAP
LGU	KLGU	5777563	Logan-Cache Airport	41.7871500	-111.8541100	US	AIRP	0	America/Denver	KLGU,LGU
OGD	KOGD	5779226	Ogden Municipal Airport	41.1963300	-112.0116100	US	AIRP	0	America/Denver	KOGD,OGD
PVU	KPVU	5780035	Provo Municipal Airport	40.2155100	-111.7213200	US	AIRP	0	America/Denver	KPVU,PVU
SLC	KSLC	5780999	Salt Lake City International Airport	40.7883900	-111.9777700	US	AIRP	0	America/Denver	Aeroport international de Salt Lake City,Aeroporto Internacional de Salt Lake City,Aeroporto Internazionale di Salt Lake City,Aeropuerto Internacional de Salt Lake City,Aéroport international de Salt Lake City,Bandar Udara Internasional Salt Lake City,Flughafen Salt Lake City,KSLC,Port lotniczy Salt Lake City,SLC,San bay quoc te Thanh pho Salt Lake,Solt-Lejk-Siti,Sân bay quốc tế Thành phố Salt Lake,mtar swlt layk syty aldwly,solteuleikeusiti gugjegonghang,sorutoreikushiti guo ji kong gang,Солт-Лейк-Сити,مطار سولت لايك سيتي الدولي,ソルトレイクシティ国際空港,솔트레이크시티 국제공항
VEL	KVEL	5784155	Vernal Airport	40.4388500	-109.5109700	US	AIRP	0	America/Denver	KVEL,VEL
ENV	KENV	5784493	Wendover Airport	40.7279900	-114.0375100	US	AIRP	0	America/Denver	ENV,KENV
AWO	KAWO	5785863	Arlington Municipal Airport	48.1606600	-122.1584700	US	AIRP	0	America/Los_Angeles	AWO,KAWO
NUW	KNUW	5786797	Becker's Landing Airport	48.4567700	-122.5393300	US	AIRP	0	America/Los_Angeles	KNUW,NUW
BLI	KBLI	5786905	Bellingham International Airport	48.7927500	-122.5375300	US	AIRP	0	America/Los_Angeles	Aeropuerto Internacional de Bellingham,BLI,KBLI
HQM	KHQM	5787939	Bowerman Airport	46.9712000	-123.9365600	US	AIRP	0	America/Los_Angeles	HQM,KHQM
ELN	KELN	5787941	Bowers Field	47.0337400	-120.5314600	US	AIRP	0	America/Los_Angeles	ELN,KELN
PWT	KPWT	5788062	Bremerton National Airport	47.4927500	-122.7624300	US	AIRP	0	America/Los_Angeles	KPWT,PWT
TCM	KTCM	5790367	Clover Park Vocational Technical School Airport	47.1739900	-122.4942900	US	AIRP	0	America/Los_Angeles	KTCM,TCM
DEW	KDEW	5792144	Deer Park Airport	47.9685100	-117.4224400	US	AIRP	0	America/Los_Angeles	DEW,KDEW
ESW	KESW	5793300	Easton State Airport	47.2540000	-121.1887000	US	AIRP	0	America/Los_Angeles	ESW,KESW
EPH	KEPH	5793836	Ephrata Municipal Airport	47.3051400	-119.5130900	US	AIRP	0	America/Los_Angeles	EPH,KEPH
SFF	KSFF	5794246	Felts Field	47.6826700	-117.3224300	US	AIRP	0	America/Los_Angeles	KSFF,SFF
FRD	KFHR	5795094	Friday Harbor Airport	48.5262100	-123.0251800	US	AIRP	0	America/Los_Angeles	Aeropuerto de Friday Harbor,FHR,FRD,KFHR
MWH	KMWH	5796030	Grant County Airport	47.2076400	-119.3200200	US	AIRP	0	America/Los_Angeles	KMWH,MWH
KLS	KKLS	5799574	Kelso-Longview Airport	46.1165000	-122.8948300	US	AIRP	0	America/Los_Angeles	KKLS,KLS
NOW	KNOW	5800619	Lawson Airpark	48.0814800	-123.3979600	US	AIRP	0	America/Los_Angeles	KNOW,NOW
OLM	KOLM	5805690	Olympia Regional Airport	46.9705000	-122.9022100	US	AIRP	0	America/Los_Angeles	KOLM,OLM
OMK	KOMK	5805735	Omak Airport	48.4643200	-119.5183800	US	AIRP	0	America/Los_Angeles	KOMK,OMK
ESD	KORS	5805791	Orcas Island Airport	48.7081600	-122.9107400	US	AIRP	0	America/Los_Angeles	Aeroporto di Orcas Island,ESD,KORS,ORS
EAT	KEAT	5806110	Pangborn Field	47.3987400	-120.2067300	US	AIRP	0	America/Los_Angeles	EAT,KEAT
VUO	KVUO	5806433	Pearson Airpark	45.6212300	-122.6573200	US	AIRP	0	America/Los_Angeles	KVUO,VUO
PUW	KPUW	5807536	Pullman-Moscow Regional Airport	46.7437800	-117.1093400	US	AIRP	0	America/Los_Angeles	KPUW,PUW
UIL	KUIL	5807697	Quillayute Airport	47.9351400	-124.5615800	US	AIRP	0	America/Los_Angeles	KUIL,UIL
RNT	KRNT	5808194	Renton Municipal Airport	47.4928800	-122.2156800	US	AIRP	0	America/Los_Angeles	KRNT,RNT
SHN	KSHN	5809502	Sanderson Field	47.2334300	-123.1473700	US	AIRP	0	America/Los_Angeles	KSHN,SHN
SEA	KSEA	5809876	Seattle-Tacoma International Airport	47.4489900	-122.3092900	US	AIRP	0	America/Los_Angeles	Aeroport international de Seattle-Tacoma,Aeroporto Internacional de Seattle-Tacoma,Aeropuerto Internacional de Seattle-Tacoma,Aéroport international de Seattle-Tacoma,Bandara Internasional Tacoma Seattle,Flughafen Seattle/Tacoma,KSEA,Port lotniczy Seattle-Tacoma,SEA,Seattle-Tacoma International Airport,xi ya tu-ta ke ma guo ji ji chang,シアトル・タコマ国際空港,西雅圖-塔科馬國際機場
GEG	KGEG	5811713	Spokane International Airport	47.6198600	-117.5338400	US	AIRP	0	America/Los_Angeles	GEG,KGEG
TIW	KTIW	5812959	Tacoma Narrows Airport	47.2678800	-122.5779100	US	AIRP	0	America/Los_Angeles	KTIW,TIW
DLS	KDLS	5813291	The Dalles Municipal Airport	45.6181800	-121.1725700	US	AIRP	0	America/Los_Angeles	DLS,KDLS
TDO	KTDO	5813686	Toledo-Winlock Ed Carlson Memorial Field	46.4773300	-122.8070600	US	AIRP	0	America/Los_Angeles	KTDO,TDO
PSC	KPSC	5813894	Tri-Cities Airport	46.2645800	-119.1189000	US	AIRP	0	America/Los_Angeles	KPSC,PSC
ALW	KALW	5814917	Walla Walla Regional Airport	46.0943000	-118.2880200	US	AIRP	0	America/Los_Angeles	ALW,KALW
CLM	KCLM	5816094	William R Fairchild International Airport	48.1200900	-123.4996300	US	AIRP	0	America/Los_Angeles	CLM,KCLM
YKM	KYKM	5816596	Yakima Air Terminal Airport	46.5681800	-120.5436800	US	AIRP	0	America/Los_Angeles	KYKM,YKM
AFO	KAFO	5816866	Afton Municipal Airport	42.7204800	-110.9346500	US	AIRP	0	America/Denver	AFO,KAFO
BPI	KBPI	5818709	Big Piney-Marbleton Airport	42.5849400	-110.1118300	US	AIRP	0	America/Denver	BPI,KBPI
CYS	KCYS	5821087	Cheyenne Airport	41.1555400	-104.8133000	US	AIRP	0	America/Denver	CYS,KCYS
DGW	KDGW	5821792	Converse County Airport	42.7971900	-105.3863700	US	AIRP	0	America/Denver	DGW,KDGW
EVW	KEVW	5824809	Evanston-Uinta County Burns Field	41.2746700	-111.0326800	US	AIRP	0	America/Denver	EVW,KEVW
GCC	KGCC	5826033	Gillette-Campbell County Airport	44.3488700	-105.5397200	US	AIRP	0	America/Denver	GCC,KGCC
LND	KLND	5828170	Hunt Field	42.8149600	-108.7303900	US	AIRP	0	America/Denver	KLND,LND
JAC	KJAC	5828662	Jackson Hole Airport	43.6066000	-110.7385400	US	AIRP	0	America/Denver	Aeroport de Jackson Hole,Aeroporto di Jackson Hole,Aéroport de Jackson Hole,JAC,KJAC
BYG	KBYG	5828952	Johnson County Airport	44.3808100	-106.7222700	US	AIRP	0	America/Denver	BYG,KBYG
EMM	KEMM	5829430	Kemmerer Municipal Airport	41.8246700	-110.5596100	US	AIRP	0	America/Denver	EMM,KEMM
LAR	KLAR	5830060	Laramie Regional Airport	41.3124800	-105.6747100	US	AIRP	0	America/Denver	Aeroport regional de Laramie,Aéroport régional de Laramie,KLAR,LAR
CPR	KCPR	5833225	Natrona County International Airport	42.9080200	-106.4639200	US	AIRP	0	America/Denver	CPR,KCPR
RWL	KRWL	5836082	Rawlins Municipal Airport	41.8055100	-107.2003300	US	AIRP	0	America/Denver	KRWL,RWL
RIW	KRIW	5836675	Riverton Regional Airport	43.0638500	-108.4601100	US	AIRP	0	America/Denver	KRIW,RIW
RKS	KRKS	5836904	Rock Springs-Sweetwater County Airport	41.5941300	-109.0656800	US	AIRP	0	America/Denver	KRKS,RKS
SHR	KSHR	5838200	Sheridan County Airport	44.7705300	-106.9792400	US	AIRP	0	America/Denver	KSHR,SHR
SAA	KSAA	5838259	Shively Field	41.4446800	-106.8239300	US	AIRP	0	America/Denver	KSAA,SAA
GEY	KGEY	5838975	South Big Horn County Airport	44.5166200	-108.0834400	US	AIRP	0	America/Denver	GEY,KGEY
TOR	KTOR	5841211	Torrington Municipal Airport	42.0644100	-104.1530000	US	AIRP	0	America/Denver	KTOR,TOR
WRL	KWRL	5843498	Worland Municipal Airport	43.9655100	-107.9509300	US	AIRP	0	America/Denver	KWRL,WRL
COD	KCOD	5843646	Yellowstone Regional Airport	44.5199500	-109.0243100	US	AIRP	0	America/Denver	COD,KCOD
AGN	PAGN	5844358	Angoon Seaplane Base	57.5033300	-134.5850000	US	AIRP	0	America/Juneau	AGN,PAGN
ELV	PAEL	5845956	Elfin Cove Seaplane Base	58.1950000	-136.3472200	US	AIRP	0	America/Juneau	ELV,PAEL
FNR	PANR	5846477	Funter Bay Seaplane Base	58.2541700	-134.8977800	US	AIRP	0	America/Juneau	FNR,PANR
GST	PAGS	5846872	Gustavus Airport	58.4277800	-135.7097200	US	AIRP	0	America/Juneau	GST,PAGS
HNS	PAHN	5846899	Haines Airport	59.2444400	-135.5236100	US	AIRP	0	America/Juneau	HNS,PAHN
HNH	PAOH	5847139	Hoonah Airport	58.0975000	-135.4050000	US	AIRP	0	America/Juneau	HNH,PAOH
OGG	PHOG	5847412	Kahului Airport	20.8986100	-156.4302800	US	AIRP	0	Pacific/Honolulu	OGG,PHOG
JRF	PHJR	5847638	Kalaeloa Airport-John Rodgers Field	21.3088900	-158.0750000	US	AIRP	0	Pacific/Honolulu	JRF,PHJR
LUP	PHLU	5847787	Kalaupapa Airport	21.2102800	-156.9750000	US	AIRP	0	Pacific/Honolulu	LUP,PHLU
JHM	PHJH	5848366	Kapalua Airport	20.9627800	-156.6741700	US	AIRP	0	Pacific/Honolulu	JHM,Kapalua Airport,Kapalua-West Maui Airport,PHJH
KOA	PHKO	5849648	Kona International Airport	19.7386100	-156.0455600	US	AIRP	0	Pacific/Honolulu	KOA,PHKO
LNY	PHNY	5850057	Lanai Airport	20.7855600	-156.9513900	US	AIRP	0	Pacific/Honolulu	LNY,Lana'i Airport,Lanai Airport,Lāna‘i Airport,PHNY
LIH	PHLI	5850249	Lihue Airport	21.9758300	-159.3386100	US	AIRP	0	Pacific/Honolulu	LIH,PHLI
MKK	PHMK	5851208	Molokai Airport	21.1527800	-157.0961100	US	AIRP	0	Pacific/Honolulu	MKK,Moloka'i Airport,Molokai Airport,Moloka‘i Airport,PHMK
PAK	PHPA	5852586	Port Allen Airport	21.8966700	-159.6030600	US	AIRP	0	Pacific/Honolulu	PAK,PHPA
UPP	PHUP	5853930	Upolu Airport	20.2650000	-155.8597200	US	AIRP	0	Pacific/Honolulu	PHUP,UPP
MUE	PHMU	5854593	Waimea-Kohala Airport	20.0011100	-155.6680600	US	AIRP	0	Pacific/Honolulu	MUE,PHMU
HHI	PHHI	5854850	Wheeler Army Air Field	21.4847200	-158.0397200	US	AIRP	0	Pacific/Honolulu	HHI,PHHI
MDY	PMDY	5854944	Henderson Field Civil Airport	28.2017200	-177.3806400	UM	AIRP	0	Pacific/Midway	MDY,PMDY
HNM	PHHN	5855412	Hana Airport	20.7955600	-156.0144400	US	AIRP	0	Pacific/Honolulu	HNM,Hana Airport,Hāna Airport,PHHN
HDH	PHDH	5855630	Dillingham Airfield	21.5833300	-158.2000000	US	AIRP	0	Pacific/Honolulu	HDH,PHDH
ITO	PHTO	5855944	Hilo International Airport	19.7200000	-155.0483300	US	AIRP	0	Pacific/Honolulu	ITO,PHTO
HNL	PHNL	5856213	Honolulu International Airport	21.3272800	-157.9200600	US	AIRP	0	Pacific/Honolulu	Aerborzh Etrevroadel Honolulu,Aeroport international d'Honolulu,Aeroporto Internacional de Honolulu,Aeroporto Internazionale di Honolulu,Aeropuerto Internacional de Honolulu,Aéroport international d'Honolulu,Bandar Udara Internasional Honolulu,Gonolulu,HNL,Honolulun kansainvaelinen lentoasema,Honolulun kansainvälinen lentoasema,PHNL,Port lotniczy Honolulu,San bay quoc te Honolulu,Sân bay quốc tế Honolulu,frwdgah byn almly hwnwlwlw,honollullu gugjegonghang,honoruru guo ji kong gang,mtar hwnwlwlw aldwly,tan xiang shan guo ji ji chang,tha xakasyan nanachati honolulu,Гонолулу,فرودگاه بین الملی هونولولو,مطار هونولولو الدولى,ท่าอากาศยานนานาชาติโฮโนลูลู,ホノルル国際空港,檀香山國際機場,호놀룰루 국제공항
BCV	PABV	5857458	Birchwood Airport	61.4161100	-149.5086100	US	AIRP	0	America/Anchorage	BCV,PABV
IAN	PAIK	5857736	Bob Baker Memorial Airport	66.9791700	-160.4358300	US	AIRP	0	America/Anchorage	IAN,PAIK
KTS	PFKT	5858026	Brevig Mission Airport	65.3325000	-166.4786100	US	AIRP	0	America/Nome	KTS,PFKT
BKC	PABL	5858173	Buckland Airport	65.9775000	-161.1286100	US	AIRP	0	America/Anchorage	BKC,BVK,PABL
TTW	PATW	5858556	Cantwell Airport	63.3911100	-148.9555600	US	AIRP	0	America/Anchorage	PATW,TTW
LUR	PALU	5858623	Cape Lisburne LRRS Airport	68.8750000	-166.1100000	US	AIRP	0	America/Nome	LUR,PALU
EHM	PAEH	5858625	Cape Newenham LRRS Airport	58.6463900	-162.0625000	US	AIRP	0	America/Nome	EHM,PAEH
CZF	PACZ	5858627	Cape Romanzof LRRS Airport	61.7802800	-166.0386100	US	AIRP	0	America/Nome	CZF,PACZ
CEM	PARL	5858894	Central Airport	65.5736100	-144.7830600	US	AIRP	0	America/Anchorage	CEM,PARL
CIK	PACI	5858938	Chalkyitsik Airport	66.6494400	-143.7358300	US	AIRP	0	America/Anchorage	CIK,PACI
WCR	PALR	5858964	Chandalar Lake Airport	67.5027800	-148.4908300	US	AIRP	0	America/Anchorage	PALR,WCR
CYF	PACK	5859045	Chefornak Airport	60.1491700	-164.2855600	US	AIRP	0	America/Nome	CYF,PACK
VAK	PAVA	5859115	Chevak Airport	61.5336100	-165.5836100	US	AIRP	0	America/Nome	PAVA,VAK
AJC	PAJC	5859194	Chignik Airport	56.3113900	-158.3738900	US	AIRP	0	America/Anchorage	AJC,PAJC
CHU	PACH	5859358	Chuathbaluk Airport	61.5830600	-159.2358300	US	AIRP	0	America/Anchorage	CHU,PACH
CLP	PFCL	5859462	Clarks Point Airport	58.8422200	-158.5450000	US	AIRP	0	America/Anchorage	CLP,PFCL
CDB	PACD	5859684	Cold Bay Airport	55.2055600	-162.7241700	US	AIRP	0	America/Nome	CDB,PACD
CXF	PACX	5859692	Coldfoot Airport	67.2488900	-150.2086100	US	AIRP	0	America/Anchorage	CXF,PACX
SCC	PASC	5860400	Deadhorse Airport	70.1947200	-148.4650000	US	AIRP	0	America/Anchorage	PASC,SCC
DRG	PADE	5860513	Deering Airport	66.0714800	-162.7603900	US	AIRP	0	America/Nome	DEE,DRG,PADE
DLG	PADL	5860698	Dillingham Airport	59.0402800	-158.5013900	US	AIRP	0	America/Anchorage	DLG,PADL
EAA	PAEG	5861127	Eagle Airport	64.7763900	-141.1508300	US	AIRP	0	America/Anchorage	EAA,PAEG
EEK	PAEE	5861404	Eek Airport	60.2158300	-162.0055600	US	AIRP	0	America/Nome	EEK,PAEE
EGX	PAII	5861420	Egegik Airport	58.2066700	-157.3733300	US	AIRP	0	America/Anchorage	EGX,EII,PAII
ELI	PFEL	5861583	Elim Airport	64.6138900	-162.2700000	US	AIRP	0	America/Nome	ELI,PFEL
EMK	PAEM	5861669	Emmonak Airport	62.7850000	-164.4908300	US	AIRP	0	America/Nome	EMK,ENM,PAEM
FAI	PAFA	5861905	Fairbanks International Airport	64.8158300	-147.8580600	US	AIRP	0	America/Anchorage	Aeropuerto Internacional de Fairbanks,Bandar Udara Internasional Fairbanks,FAI,Fehrbenks,Flughafen Fairbanks,PAFA,Port lotniczy Fairbanks,feabankusu guo ji kong gang,Фэрбенкс,フェアバンクス国際空港
KFP	PAKF	5861960	False Pass Airport	54.8472200	-163.4102800	US	AIRP	0	America/Nome	KFP,PAKF
FKK	PAFK	5861976	Farewell Lake Seaplane Base	62.5422200	-153.6225000	US	AIRP	0	America/Anchorage	FKK,PAFK
FYU	PFYU	5862372	Fort Yukon Airport	66.5713900	-145.2502800	US	AIRP	0	America/Anchorage	FYU,PFYU
GBH	PAGB	5862652	Galbraith Lake Airport	68.4788900	-149.4900000	US	AIRP	0	America/Anchorage	GBH,PAGB
GAL	PAGA	5862656	Galena Airport	64.7361100	-156.9372200	US	AIRP	0	America/Anchorage	GAL,PAGA
GAM	PAGM	5862667	Gambell Airport	63.7666700	-171.7327800	US	AIRP	0	America/Nome	GAM,PAGM
GLV	PAGL	5863075	Golovin Airport	64.5433300	-163.0394400	US	AIRP	0	America/Nome	GLV,PAGL
GKN	PAGK	5863500	Gulkana Airport	62.1547200	-145.4563900	US	AIRP	0	America/Anchorage	GKN,PAGK
HKB	PAHV	5863860	Healy River Airport	63.8661100	-148.9688900	US	AIRP	0	America/Anchorage	HKB,HRR,PAHV
HCR	PAHC	5864134	Holy Cross Airport	62.1838900	-159.7730600	US	AIRP	0	America/Anchorage	HCR,PAHC
HOM	PAHO	5864146	Homer Airport	59.6450000	-151.4780600	US	AIRP	0	America/Anchorage	HOM,PAHO
HPB	PAHP	5864198	Hooper Bay Airport	61.5241700	-166.1466700	US	AIRP	0	America/Nome	HPB,PAHP
HUS	PAHU	5864348	Hughes Airport	66.0411100	-154.2630600	US	AIRP	0	America/Anchorage	HUS,PAHU
HSL	PAHL	5864433	Huslia Airport	65.6969400	-156.3891700	US	AIRP	0	America/Anchorage	HLA,HSL,PAHL
IGG	PAIG	5864527	Igiugig Airport	59.3236100	-155.9030600	US	AIRP	0	America/Anchorage	IGG,PAIG
ILI	PAIL	5864632	Iliamna Airport	59.7525000	-154.9169400	US	AIRP	0	America/Anchorage	ILI,PAIL
UTO	PAIM	5864740	Indian Mountain LRRS Airport	65.9927800	-153.7041700	US	AIRP	0	America/Anchorage	PAIM,UTO
JVM	PAJV	5865376	Jonesville Mine Airport	61.7313900	-148.9275000	US	AIRP	0	America/Anchorage	JVM,PAJV
KLG	PALG	5865720	Kalskag Airport	61.5375000	-160.3266700	US	AIRP	0	America/Anchorage	KLG,PALG
KAL	PAKV	5865722	Kaltag Airport	64.3255600	-158.7438900	US	AIRP	0	America/Anchorage	KAL,PAKV
KYK	PAKY	5865859	Karluk Airport	57.5669400	-154.4502800	US	AIRP	0	America/Anchorage	KYK,PAKY
KUK	PFKA	5865892	Kasigluk Airport	60.8719400	-162.5247200	US	AIRP	0	America/Nome	KUK,PFKA
ENA	PAEN	5866068	Kenai Municipal Airport	60.5711100	-151.2477800	US	AIRP	0	America/Anchorage	ENA,PAEN
KVC	PAVC	5866310	King Cove Airport	55.1155600	-162.2602800	US	AIRP	0	America/Nome	KVC,PAVC
AKN	PAKN	5866328	King Salmon Airport	58.6766700	-156.6491700	US	AIRP	0	America/Anchorage	AKN,PAKN
KPN	PAKI	5866392	Kipnuk Airport	59.9330600	-164.0308300	US	AIRP	0	America/Nome	IIK,KPN,PAKI
KVL	PAVL	5866442	Kivalina Airport	67.7311100	-164.5516700	US	AIRP	0	America/Nome	KVL,PAVL
OBU	PAOB	5866557	Kobuk Airport	66.9091700	-156.8608300	US	AIRP	0	America/Anchorage	OBU,PAOB
ADQ	PADQ	5866569	Kodiak Airport	57.7497200	-152.4936100	US	AIRP	0	America/Anchorage	ADQ,PADQ
KDK	PAKD	5866575	Kodiak Municipal Airport	57.8058300	-152.3736100	US	AIRP	0	America/Anchorage	KDK,PAKD
KKH	PADY	5866664	Kongiganak Airport	59.9594400	-162.8816700	US	AIRP	0	America/Nome	KKH,PADY
KOT	PFKO	5866720	Kotlik Airport	63.0280600	-163.5588900	US	AIRP	0	America/Nome	KOT,PFKO
KKA	PAKK	5866752	Koyuk Airport	64.9338900	-161.1580600	US	AIRP	0	America/Nome	KKA,PAKK
KYU	PFKU	5866754	Koyukuk Airport	64.8769400	-157.7158300	US	AIRP	0	America/Anchorage	KYU,PFKU
KWT	PFKW	5866986	Kwethluk Airport	60.8041700	-161.4452800	US	AIRP	0	America/Anchorage	KWT,PFKW
KWK	PAGG	5866991	Kwigillingok Airport	59.8763900	-163.1675000	US	AIRP	0	America/Nome	KWK,PAGG
