dep_city^distance^page_rank^dist_weighted_by_page_rank
TBW- A^    10^0.00000000000000000000^       0
TEX- A^    10^0.00000000000000000000^       0
TGE-CA^    10^0.00000000000000000000^       0
TGO- A^    10^0.00000000000000000000^       0
TIW- C^    10^0.00000000000000000000^       0
TJV-CA^    10^0.00000000000000000000^       0
TLR- A^    10^0.00000000000000000000^       0
TLW-CA^    10^0.00000000000000000000^       0
TOW- A^    10^0.00000000000000000000^       0
TPH- A^    10^0.00000000000000000000^       0
TUQ- A^    10^0.00000000000000000000^       0
TYE- A^    10^0.00000000000000000000^       0
VCA-CA^    10^0.00000000000000000000^       0
VLM- A^    10^0.00000000000000000000^       0
WXF-CA^    10^0.00000000000000000000^       0
XPK- A^    10^0.00000000000000000000^       0
XPL- A^    10^0.00000000000000000000^       0
YEY- A^    10^0.00000000000000000000^       0
ZQL- O^    10^0.00000000000000000000^       0
